CustomerId,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds
1987,79,908,43,735,40,194,21,1920,1899
1988,92,228,122,122,208,129,30,809,779
1989,31,995,112,417,42,48,41,1614,1573
1990,46,11,1,2,2,1,6,17,11
1991,14,3,3,14,15,21,10,56,46
1992,89,12,1,16,4,1,3,34,31
1993,31,17,0,2,0,0,2,19,17
1994,75,8,0,5,0,3,6,16,10
1995,42,22,4,17,12,10,13,65,52
1996,53,14,10,29,4,7,15,64,49
1997,53,106,27,68,52,7,5,260,255
1998,23,820,57,242,45,0,11,1164,1153
1999,57,753,43,226,69,10,204,1101,897
2000,49,13,3,17,7,3,3,43,40
2001,6,9,1,3,0,4,8,17,9
2002,29,19,3,6,4,2,12,34,22
2003,5,520,8,223,32,49,42,832,790
2004,98,5,17,17,13,14,34,66,32
2005,80,618,44,215,0,17,36,894,858
2006,4,315,35,322,46,7,143,725,582
2007,70,15,1,23,0,5,1,44,43
2008,32,384,60,364,119,101,232,1028,796
2009,82,110,29,92,28,10,145,269,124
2010,27,208,17,76,36,17,38,354,316
2011,94,555,82,257,93,61,61,1048,987
2012,23,240,90,216,63,6,24,615,591
2013,97,11,0,36,15,5,12,67,55
2014,25,848,154,323,201,61,78,1587,1509
2015,92,202,47,197,55,42,149,543,394
2016,98,433,89,650,16,102,102,1290,1188
2017,19,6,6,15,10,5,2,42,40
2018,80,37,0,7,3,0,3,47,44
2019,80,167,37,64,49,34,116,351,235
2020,79,45,7,99,4,25,43,180,137
2021,50,129,0,21,0,1,7,151,144
2022,60,713,0,264,120,80,34,1177,1143
2023,44,676,161,426,210,44,58,1517,1459
2024,0,450,26,535,73,98,26,1182,1156
2025,28,22,2,12,0,2,5,38,33
2026,35,367,4,51,6,4,95,432,337
2027,49,526,35,214,69,53,35,897,862
2028,46,51,0,16,0,0,4,67,63
2029,97,25,0,11,3,0,15,39,24
2030,51,28,6,27,12,17,39,90,51
2031,80,958,159,447,20,0,31,1584,1553
2032,10,532,88,168,69,44,133,901,768
2033,29,724,17,143,0,8,196,892,696
2034,74,39,0,56,20,8,14,123,109
2035,54,587,54,348,71,54,130,1114,984
2036,93,29,1,11,0,0,0,41,41
2037,63,757,80,217,29,80,11,1163,1152
2038,92,544,35,133,23,151,107,886,779
2039,40,40,15,15,17,6,7,93,86
2040,70,1245,33,332,21,33,16,1664,1648
2041,96,19,1,20,16,14,28,70,42
2042,81,16,3,15,2,1,11,37,26
2043,63,376,4,94,12,9,24,495,471
2044,85,184,178,178,103,39,33,682,649
2045,51,15,0,11,0,2,9,28,19
2046,23,124,83,267,85,59,35,618,583
2047,95,627,120,414,121,80,93,1362,1269
2048,11,180,60,241,13,54,54,548,494
2049,42,14,0,4,0,0,8,18,10
2050,77,3,3,24,34,7,31,71,40
2051,40,8,26,46,38,9,49,127,78
2052,32,293,6,23,13,6,92,341,249
2053,48,758,12,385,33,89,89,1277,1188
2054,24,656,38,161,62,47,37,964,927
2055,61,196,25,607,67,17,49,912,863
2056,6,835,73,380,114,73,43,1475,1432
2057,16,16,11,15,2,0,12,44,32
2058,39,9,1,5,2,1,4,18,14
2059,2,229,7,140,10,3,11,389,378
2060,49,0,1,4,15,1,5,21,16
2061,31,121,24,124,24,15,42,308,266
2062,58,471,102,125,212,61,245,971,726
2063,5,520,8,223,32,49,42,832,790
2064,90,26,1,10,2,0,1,39,38
2065,47,240,132,445,250,192,108,1259,1151
2066,25,178,4,26,8,4,44,220,176
2067,60,1486,55,278,49,0,185,1868,1683
2068,67,1115,12,128,33,12,76,1300,1224
2069,40,29,0,8,2,0,6,39,33
2070,63,529,0,356,63,28,0,976,976
2071,1,13,3,8,7,4,16,35,19
2072,89,934,24,230,16,24,36,1228,1192
2073,40,2,7,11,16,12,27,48,21
2074,5,4,12,5,3,16,17,40,23
2075,3,62,1,44,6,5,22,118,96
2076,1,158,35,179,0,0,125,372,247
2077,24,173,2,39,3,2,47,219,172
2078,89,830,59,968,51,79,19,1987,1968
2079,48,189,10,253,56,43,64,551,487
2080,31,728,17,133,11,8,124,897,773
2081,68,7,2,9,2,0,2,20,18
2082,46,35,4,17,7,6,64,69,5
2083,92,188,3,180,20,3,43,394,351
2084,80,742,28,152,25,9,57,956,899
2085,16,0,7,5,26,2,17,40,23
2086,50,750,71,174,13,10,20,1018,998
2087,93,816,42,450,55,56,154,1419,1265
2088,51,5,2,8,2,2,9,19,10
2089,24,37,5,56,12,8,5,118,113
2090,79,4,0,4,0,0,5,8,3
2091,26,99,2,11,4,0,16,116,100
2092,86,176,72,98,136,21,229,503,274
2093,68,54,0,10,0,0,2,64,62
2094,98,997,15,414,99,30,76,1555,1479
2095,34,356,0,107,19,9,117,491,374
2096,60,1311,0,359,46,89,17,1805,1788
2097,3,890,63,292,0,25,12,1270,1258
2098,65,4,0,2,0,0,2,6,4
2099,83,17,0,14,7,3,2,41,39
2100,64,960,0,883,50,38,0,1931,1931
2101,69,1,3,2,20,30,47,56,9
2102,48,240,67,500,199,0,163,1006,843
2103,21,301,11,61,4,7,11,384,373
2104,30,154,0,50,6,11,37,221,184
2105,39,2,3,6,4,1,9,16,7
2106,76,104,12,48,4,12,5,180,175
2107,11,70,3,37,4,2,64,116,52
2108,26,2,0,9,3,6,2,20,18
2109,34,23,2,11,3,1,4,40,36
2110,72,43,4,12,8,0,27,67,40
2111,13,4,24,11,16,1,25,56,31
2112,58,654,7,92,0,15,30,768,738
2113,12,912,72,170,47,36,97,1237,1140
2114,23,25,0,8,0,1,4,34,30
2115,33,24,4,22,0,2,9,52,43
2116,30,141,11,114,15,14,5,295,290
2117,15,71,0,13,3,1,0,88,88
2118,25,35,1,16,0,1,1,53,52
2119,4,496,32,849,229,48,128,1654,1526
2120,80,9,9,11,13,10,16,52,36
2121,30,154,0,50,6,11,37,221,184
2122,6,9,1,5,4,5,7,24,17
2123,16,26,3,23,4,7,3,63,60
2124,57,77,8,44,10,10,25,149,124
2125,9,11,2,7,4,2,2,26,24
2126,59,576,7,115,19,7,7,724,717
2127,78,89,15,89,34,42,5,269,264
2128,90,1013,30,399,60,46,153,1548,1395
2129,74,224,12,48,4,12,12,300,288
2130,10,200,19,111,50,15,19,395,376
2131,63,570,73,614,133,102,73,1492,1419
2132,13,1,3,3,8,1,13,16,3
2133,98,62,1,20,4,0,7,87,80
2134,4,531,69,300,150,138,150,1188,1038
2135,94,162,28,818,0,28,56,1036,980
2136,91,675,144,133,94,192,241,1238,997
2137,66,23,4,10,0,2,15,39,24
2138,14,492,5,32,13,5,21,547,526
2139,77,918,10,129,13,0,129,1070,941
2140,41,224,155,155,192,93,54,819,765
2141,21,572,19,286,50,38,248,965,717
2142,25,626,0,70,0,7,28,703,675
2143,2,1074,37,518,193,92,129,1914,1785
2144,51,741,68,689,224,68,103,1790,1687
2145,3,322,3,50,4,3,42,382,340
2146,32,254,10,44,30,10,227,348,121
2147,84,116,6,82,6,6,41,216,175
2148,49,22,2,18,0,2,12,44,32
2149,69,516,0,21,0,0,5,537,532
2150,96,14,36,11,3,26,35,90,55
2151,23,2,8,10,12,14,23,46,23
2152,18,28,0,9,3,0,0,40,40
2153,8,530,142,217,62,9,56,960,904
2154,21,519,50,167,130,0,41,866,825
2155,60,611,76,749,59,45,26,1540,1514
2156,48,240,67,500,199,0,163,1006,843
2157,36,4,9,12,11,2,8,38,30
2158,36,671,47,655,145,111,15,1629,1614
2159,63,23,1,7,0,4,24,35,11
2160,2,9,1,2,3,2,0,17,17
2161,38,556,54,845,202,133,63,1790,1727
2162,61,833,80,363,52,26,174,1354,1180
2163,52,12,0,13,4,2,4,31,27
2164,25,56,7,48,10,2,18,123,105
2165,63,293,8,124,11,4,106,440,334
2166,10,297,0,38,13,0,152,348,196
2167,65,39,1,16,2,0,3,58,55
2168,71,5,11,16,21,8,45,61,16
2169,0,266,21,300,65,8,44,660,616
2170,3,322,3,50,4,3,42,382,340
2171,88,366,124,156,71,78,54,795,741
2172,15,32,0,8,23,4,18,67,49
2173,80,158,0,23,0,0,18,181,163
2174,17,269,129,495,182,43,29,1118,1089
2175,76,41,0,10,0,0,3,51,48
2176,52,3,3,3,15,4,15,28,13
2177,28,33,0,5,0,0,15,38,23
2178,31,302,29,131,32,0,27,494,467
2179,42,519,71,860,93,27,53,1570,1517
2180,24,23,2,17,2,1,0,45,45
2181,42,594,51,631,72,55,32,1403,1371
2182,12,12,4,7,1,3,5,27,22
2183,88,4,2,5,0,0,5,11,6
2184,67,18,3,19,3,3,6,46,40
2185,54,332,194,377,149,125,57,1177,1120
2186,40,5,1,8,0,0,1,14,13
2187,73,171,3,129,26,24,62,353,291
2188,81,270,31,88,11,48,22,448,426
2189,12,712,26,538,69,13,80,1358,1278
2190,7,2,8,11,3,8,21,32,11
2191,33,21,12,12,0,3,3,48,45
2192,24,580,6,58,8,0,27,652,625
2193,55,368,24,68,38,0,88,498,410
2194,87,457,5,106,15,17,53,600,547
2195,39,229,7,137,4,0,91,377,286
2196,9,3,2,8,20,0,17,33,16
2197,82,24,3,26,7,1,23,61,38
2198,71,853,10,143,13,10,20,1029,1009
2199,50,5,1,6,3,4,3,19,16
2200,81,3,3,7,6,2,9,21,12
2201,46,709,43,182,42,118,247,1094,847
2202,56,406,0,30,0,0,8,436,428
2203,91,908,48,217,32,12,24,1217,1193
2204,8,428,30,214,80,30,61,782,721
2205,40,84,3,61,2,1,21,151,130
